timestamp,original_load_kw,battery_power_kw,net_load_kw,battery_soc,action_mode
2023-08-09 07:45:00,8985.032464588714,0.0,8985.032464588714,0.8986507720623875,idle
2023-08-09 08:00:00,11779.1601661913,750.0,11029.1601661913,0.7704034780517433,discharge
2023-08-09 08:15:00,8022.624348145773,-450.0,8472.624348145773,0.8435044356378105,charge
2023-08-09 08:30:00,7685.762673200202,-338.973386173137,8024.736059373339,0.8985695003610285,charge
2023-08-09 08:45:00,8501.14909882437,0.0,8501.14909882437,0.8985695003610285,idle
2023-08-09 09:00:00,10800.531181139932,81.4778864152413,10719.05329472469,0.88463707575508,discharge
2023-08-09 09:15:00,10053.382551225965,0.0,10053.382551225965,0.88463707575508,idle
2023-08-09 09:30:00,7935.73289667409,0.0,7935.73289667409,0.88463707575508,idle
2023-08-09 09:45:00,9292.41257658041,0.0,9292.41257658041,0.88463707575508,idle
2023-08-09 10:00:00,10666.084945087352,0.0,10666.084945087352,0.88463707575508,idle
2023-08-09 10:15:00,7462.715666524062,0.0,7462.715666524062,0.88463707575508,idle
2023-08-09 10:30:00,7752.662377589983,0.0,7752.662377589983,0.88463707575508,idle
2023-08-09 10:45:00,9225.849194684744,0.0,9225.849194684744,0.88463707575508,idle
2023-08-09 11:00:00,10542.607044119992,0.0,10542.607044119992,0.88463707575508,idle
2023-08-09 11:15:00,10575.309210685382,0.0,10575.309210685382,0.88463707575508,idle
2023-08-09 11:30:00,9994.929126543935,0.0,9994.929126543935,0.88463707575508,idle
2023-08-09 11:45:00,9526.077923241211,0.0,9526.077923241211,0.88463707575508,idle
2023-08-09 12:00:00,10686.740870207572,0.0,10686.740870207572,0.88463707575508,idle
2023-08-09 12:15:00,10446.205048848597,0.0,10446.205048848597,0.88463707575508,idle
2023-08-09 12:30:00,7433.89160304612,0.0,7433.89160304612,0.88463707575508,idle
2023-08-09 12:45:00,8903.971546731975,0.0,8903.971546731975,0.88463707575508,idle
2023-08-09 13:00:00,10260.408962171276,0.0,10260.408962171276,0.88463707575508,idle
